NumOps	Add	AddStdDev	AddStdErr	Sub	SubStdDev	SubStdErr	Mul	MulStdDev	MulStdErr	Div	DivStdDev	DivStdErr
69	470.234		29.0994	4.11527	473.01		32.1759	4.55035	456.559		15.9064	2.24951	10457.5		7.42782	1.05045
70	480.852		35.9928	5.09016	467.369		21.1394	2.98956	464.646		19.4286	2.74761	10441.5		6.51919	0.921952
71	477.503		32.0643	4.53458	476.244		24.1609	3.41687	473.644		27.399	3.87481	10943		5.00027	0.707144
72	476.473		26.7812	3.78743	478.164		26.1792	3.7023	461.752		6.70322	0.947979	10903.4		6.56806	0.928864
73	487.126		32.9056	4.65356	478.996		24.1871	3.42057	480.557		23.9743	3.39049	11679.6		4.36928	0.61791
74	480.4		20.4225	2.88817	492.366		27.2574	3.85477	480.871		29.6847	4.19805	11316.4		6.97487	0.986395
75	484.344		18.8674	2.66826	484.058		18.6396	2.63604	479.356		19.1654	2.7104	12704.2		9.04219	1.27876
76	495.512		26.9672	3.81374	491.18		18.987	2.68517	486.238		17.9008	2.53156	11925.4		8.484310000000001	1.19986
77	491.294		20.7468	2.93404	498.019		28.3612	4.01088	489.697		20.1306	2.8469	12230.7		6.64176	0.939287
78	520.417		36.4639	5.15677	502.534		27.2427	3.8527	490.712		18.3631	2.59694	12599.8		5.1907	0.734075
79	502.169		21.819	3.08567	514.304		31.7105	4.48454	506.173		24.7224	3.49628	12438.7		6.03923	0.8540759999999999
80	503.845		17.9573	2.53954	499.076		17.8221	2.52042	509.858		28.4381	4.02175	13205.2		7.10641	1.005
81	510.746		20.974	2.96617	508.552		21.7796	3.0801	512.611		26.7753	3.7866	12937.8		4.82571	0.682459
82	508.23		14.5321	2.05516	517.4640000000001		26.6005	3.76189	506.918		15.4257	2.18152	14396.1		6.50653	0.920162
83	518.8680000000001		27.3303	3.86509	515.292		17.4581	2.46894	506.54		28.5066	4.03144	13443.4		9.08043	1.28417
84	517.2569999999999		17.8265	2.52105	525.953		31.4638	4.44966	514.716		17.015	2.40629	13934.3		4.91594	0.695219
85	518.186		13.1233	1.85591	534.037		26.5538	3.75528	515.622		17.2118	2.43412	14268.8		3.69872	0.523078
86	523.322		21.5569	3.0486	528.605		23.9966	3.39364	524.152		21.1442	2.99024	14034.4		5.48997	0.7764
87	530.728		28.2942	4.0014	534.159		29.7825	4.21189	523.232		16.7956	2.37525	14756.5		7.44814	1.05333
88	529.409		20.1545	2.85028	536.943		23.9906	3.39278	525.048		16.915	2.39215	14593.7		4.76339	0.673646
89	544.133		25.5378	3.61159	531.231		16.1184	2.27948	530.207		16.4485	2.32617	16141.4		4.77028	0.67462
90	544.851		24.3492	3.4435	543.798		19.483	2.75531	542.486		19.432	2.7481	14987.4		11.2164	1.58624
91	542.884		19.6932	2.78504	540.481		18.0474	2.55228	539.562		23.3106	3.29662	15640.4		7.00258	0.990314
92	547.9829999999999		25.153	3.55717	543.754		25.3895	3.59062	536.47		21.1517	2.99131	15924.7		4.27041	0.603927
93	555.9400000000001		26.3019	3.71965	546.728		25.2449	3.57016	545.222		15.688	2.21862	15630.1		7.97082	1.12724
94	554.102		23.0777	3.26368	548.593		28.2431	3.99418	553.552		22.6264	3.19986	16324		6.91987	0.978618
95	559.5069999999999		20.8884	2.95407	553.295		16.7398	2.36737	551.72		17.3484	2.45344	16203.2		6.31803	0.893504
96	559.002		22.2047	3.14022	558.856		19.3632	2.73837	564.971		28.7959	4.07235	17855.1		6.74957	0.954533
97	568.577		24.9488	3.52829	562.796		19.6571	2.77993	565.059		22.5583	3.19023	16554.6		16.2739	2.30147
98	563.373		19.6559	2.77976	570.982		20.7496	2.93443	564.694		19.6462	2.77839	17326.5		5.48244	0.775334
99	565.571		18.8154	2.6609	571.821		20.942	2.96165	572.157		22.0389	3.11677	17598.6		4.05485	0.573442
100	569.7140000000001		24.0238	3.39747	573.393		21.3598	3.02074	570.567		17.4279	2.46468	17233.4		9.33784	1.32057
101	572.338		21.1152	2.98614	576.8869999999999		20.2718	2.86687	579.364		19.4739	2.75403	17892.1		6.24557	0.883257
102	575.742		18.9912	2.68576	578.049		17.5419	2.48079	579.6799999999999		20.7234	2.93073	17842.4		4.79872	0.678641
103	581.014		17.7101	2.50459	586.941		21.0821	2.98147	578.602		16.2303	2.29531	19579.8		5.85619	0.82819
104	588.745		21.0777	2.98083	588.179		20.2613	2.86538	590.282		24.2951	3.43585	18127.3		16.3728	2.31546
105	589.678		23.1279	3.27078	590.0119999999999		17.1994	2.43237	587.867		17.82	2.52012	19081		5.33211	0.754074
106	592.147		17.5339	2.47966	592.563		16.5973	2.34722	591.356		18.0822	2.55721	19277.1		6.61857	0.936008
107	595.23		19.1671	2.71064	598.17		16.945	2.39638	600.509		20.7198	2.93023	18807		7.97594	1.12797
108	596.591		21.0101	2.97127	599.795		18.6562	2.63839	596.973		18.6936	2.64367	19449.7		9.62021	1.3605
109	603.479		20.5281	2.90311	601.059		17.7685	2.51284	604.591		24.6979	3.49281	19475.7		7.38079	1.0438
110	607.39		24.787	3.50541	603.053		17.7889	2.51573	603.293		18.1682	2.56937	15608.3		5964.85	843.557
111	606.024		18.2198	2.57666	606.024		19.0104	2.68848	606.539		20.3016	2.87107	8858.549999999999		253.472	35.8463
112	609.083		18.3498	2.59505	609.515		14.8589	2.10137	609.9059999999999		17.3529	2.45407	14126.8		5501.55	778.037
113	615.819		18.791	2.65745	618.596		19.9902	2.82704	617.059		19.4306	2.7479	20953.8		6.48386	0.916956
114	618.419		20.548	2.90592	621.53		18.4287	2.60621	617.398		17.4667	2.47016	20417.2		7.64885	1.08171
115	623.754		23.1418	3.27275	623.141		17.7192	2.50588	617.7430000000001		12.2719	1.73551	20982.1		7.78091	1.10039
116	627.227		21.8015	3.0832	625.397		17.1226	2.4215	626.817		19.8782	2.8112	21128.7		5.2963	0.74901
117	631.577		19.3645	2.73856	634.207		27.2706	3.85665	631.439		20.941	2.9615	23019.3		7.3882	1.04485
118	631.943		18.4716	2.61228	635.875		19.0389	2.69251	635.218		25.4412	3.59792	21251.9		19.9488	2.82118
119	634.631		17.4859	2.47287	642.543		23.1348	3.27175	636.04		19.7811	2.79747	22506.4		6.64933	0.940358
120	641.478		21.3459	3.01876	642.2430000000001		19.8175	2.80262	639.925		19.6177	2.77437	22616.6		6.93385	0.980595
121	644.289		21.2473	3.00482	644.196		19.0235	2.69032	644.944		20.2316	2.86118	22012		10.6164	1.50139
122	649.686		20.1093	2.84389	655.737		23.578	3.33443	653.542		22.4058	3.16865	22543.7		8.67116	1.22629
123	652.888		20.0588	2.83674	654.519		20.6913	2.92619	655.009		19.3064	2.73034	22732.5		7.51243	1.06242
124	659.61		19.4069	2.74455	657.976		18.0938	2.55885	659.846		20.4416	2.89088	24729.4		7.93599	1.12232
125	661.727		21.7958	3.08239	660.3680000000001		19.4941	2.75688	661.155		20.3297	2.87506	22841.3		20.8485	2.94843
126	665.845		24.3863	3.44874	665.588		24.1911	3.42114	663.854		20.8559	2.94948	24210.2		8.19613	1.15911
127	663.587		21.0385	2.9753	665.316		21.4161	3.02869	668.1079999999999		21.6733	3.06507	24291.9		8.47232	1.19817
128	671.627		23.3715	3.30522	673.6559999999999		23.8293	3.36997	668.852		19.3286	2.73347	23601.5		9.78063	1.38319
