5111808	1078,87	1,09684	0,155116	1078,97	1,21162	0,171349	2394,69	189,536	26,8045
5242880	1106,61	1,46155	0,206694	1106,19	1,10787	0,156677	2483,84	1,56252	0,220974
5373952	1133,82	1,58593	0,224284	1133,71	1,29986	0,183828	2518,79	199,853	28,2635
5505024	1160,96	1,13861	0,161024	1161,05	1,30782	0,184953	2609,79	2,01668	0,285202
5636096	1188,46	1,42406	0,201392	1188,22	1,12232	0,158721	2673,91	2,17176	0,307134
5767168	1215,93	1,20294	0,170122	1215,64	1,24014	0,175383	2734,89	1,73885	0,24591
5898240	1243,27	1,11402	0,157546	1243,09	1,1657	0,164856	2796,93	1,73016	0,244682
6029312	1270,43	1,12073	0,158496	1270,42	1,14976	0,162601	2859	1,52216	0,215265
6160384	1298,08	1,31643	0,186172	1297,78	1,12444	0,15902	2921,92	1,92941	0,27286
6291456	1325,24	1,09427	0,154753	1325,24	1,13535	0,160563	2985,9	1,61992	0,229091
6422528	1352,44	1,0739	0,151873	1352,49	1,08092	0,152866	3047,14	1,40252	0,198346
6553600	1380,28	1,5932	0,225312	1379,96	1,09976	0,15553	3109,82	1,48131	0,209489
6684672	1407,47	1,36111	0,19249	1407,57	1,36514	0,19306	3172,39	1,6404	0,231988
6815744	1434,63	1,09917	0,155446	1435,02	1,61704	0,228684	3235,3	1,53691	0,217352
6946816	1462,01	1,08963	0,154097	1462,17	1,38252	0,195518	3298,62	2,05752	0,290978
7077888	1489,5	1,08706	0,153734	1489,54	1,08866	0,153959	3360,68	1,89088	0,26741
7208960	1516,97	1,51152	0,213761	1516,87	1,10302	0,15599	3384,89	269,208	38,0718
7340032	1544,43	1,29349	0,182927	1544,27	1,09856	0,15536	3485,48	1,61827	0,228858
7471104	1571,61	1,29554	0,183217	1571,67	1,17816	0,166617	3548,4	1,81838	0,257158
7602176	1599,13	1,32406	0,18725	1598,78	1,09075	0,154256	3571,22	284,274	40,2024
7733248	1626,48	1,11295	0,157395	1626,39	1,09952	0,155495	3673,34	1,79821	0,254305
7864320	1654,03	1,51348	0,214038	1653,91	1,4596	0,206419	3695,07	294,557	41,6566
7995392	1681,13	1,3055	0,184626	1681,12	1,12392	0,158946	3756,18	299,442	42,3475
8126464	1707,19	10,9814	1,55301	1708,52	1,11812	0,158126	3869,14	57,0695	8,07085
8257536	1736,15	1,73739	0,245704	1735,85	1,10581	0,156385	3878,49	345,209	48,8199
8388608	1262,83	176,173	24,9147	1954,87	42,2109	5,96952	4347,56	317,943	44,9639
8519680	1234,5	100,64	14,2326	1560,44	585,628	29,2814	4472,2	34,3083	4,85192
8650752	1244,98	99,4385	14,0627	1686,85	515,812	32,6228	4538,89	59,9944	8,48449
8781824	2015,17	381,714	31,1668	2139,68	50,6994	7,16998	4579,64	45,0627	6,37282
8912896	1955,04	439,715	35,9026	1886,52	484,911	34,2884	3884,81	1406,98	75,2065
9043968	1971,35	453,317	37,0132	2164,89	42,4776	6,00724	2865,82	1687,87	54,7618
9175040	2290,03	78,2517	11,0665	1939,72	471,282	38,48	4229,5	1267,08	80,1369
9306112	1276,74	182,641	18,2641	1976,32	481,928	39,3492	1364,5	378,542	23,9411
9437184	1279,51	100,393	14,1977	1944,34	512,644	32,4224	1319,44	122,406	17,3108
9568256	1289,05	81,7629	11,563	1967,55	522,705	33,0588	1457,87	658,267	28,0686
9699328	2130,02	474,727	33,5683	1904,79	567,049	32,7386	1325,17	95,9235	13,5656
9830400	1345,25	163,584	23,1343	2072,54	492,397	40,204	1353,93	330,463	26,9822
9961472	2199,44	477,895	39,02	2363,99	41,3281	5,84467	1336,39	127,339	18,0085
10092544	2466,22	22,9233	3,24184	2376,4	37,8569	5,35377	1464,85	648,011	27,6313
10223616	1321,05	152,372	15,2372	1845,49	645,986	34,5294	1491,45	726,753	28,5056
10354688	1349,41	36,5886	5,1744	2164,99	521,608	42,5892	1376,96	143,359	20,274
10485760	2465	309,241	30,9241	2467,23	22,5505	3,18912	1437,8	492,319	28,4241
10616832	2576,3	44,626	6,31108	1780,74	651,055	32,5528	1497,16	649,437	29,0437
10747904	2606,04	31,3023	4,42682	2525,05	38,2634	5,41126	1502,6	672,189	28,6622
10878976	1368,15	156,335	15,6335	2060,78	638,424	40,3775	1473,61	579,855	28,9927
11010048	1352,46	86,7708	12,2712	2572,42	31,3567	4,4345	1442,21	180,126	25,4737
11141120	2416,71	542,356	38,3503	2328,64	543,181	44,3505	1436,08	186,503	26,3755
11272192	2722,99	22,4178	3,17035	2098,14	634,81	36,6508	1412,57	180,356	25,5062
11403264	2415,72	578,593	47,2419	2660,32	24,2095	3,42374	1605	825,493	31,2007
11534336	2515,53	539,845	38,1728	2224,55	608,107	38,4601	1539,21	512,282	29,5766
11665408	2806,46	26,31	3,7208	2704,88	37,9441	5,3661	1609,73	710,342	30,2891
11796480	1450,79	290,386	23,7099	1506,32	200,664	28,3782	1628,75	644,798	32,2399
11927552	1405,7	62,3897	8,82324	1471,75	83,4499	11,8016	1615,87	203,79	28,8203
12058624	1433,08	63,6314	8,99883	2617,98	457,459	37,3514	1620,73	204,235	28,8832
12189696	1450,19	173,47	17,347	2040,49	644,643	37,2185	1754,9	637,285	34,0643
12320768	1432,26	66,7038	9,43334	1870,95	590,019	34,0648	1667,68	202,971	28,7044
12451840	1433,15	63,6757	9,0051	1732,93	486,996	30,8003	1740,84	167,84	23,7361
12582912	2080,58	207,703	29,3736	1642,88	306,871	30,6871	2293,12	634,592	44,8724
12713984	1947,66	231,36	32,7192	1593,15	217,057	30,6965	2290,09	535,365	43,7124
12845056	1987,91	161,653	22,8611	1578,44	59,2891	8,38475	2312,51	709,256	40,9489
12976128	2117,04	214,703	30,3636	1670,11	189,89	26,8545	2175,75	166,129	23,4942
13107200	2069,31	172,873	24,4479	1648,58	214,677	30,3599	2237,46	408,854	40,8854
13238272	2023,25	176,755	24,997	1682,7	326,196	32,6196	2182,21	178,879	25,2973
13369344	2248,26	121,297	17,1539	1778,25	438,552	31,0103	2151,72	168,17	23,7829
13500416	2101,88	202,965	28,7036	1828,51	510,37	36,0886	2239,48	516,716	36,5374
13631488	2024,02	144,196	20,3924	1684,24	225,326	31,8659	2288,25	738,121	42,6154
13762560	2235,5	338,686	33,8686	1636,42	89,5657	12,6665	2242,16	586,683	37,1051
13893632	2041,96	169,372	23,9529	1672,3	173,722	17,3722	2222,3	603,447	42,6701
14024704	2074,47	157,974	22,3409	1672,73	64,1467	9,07171	2239,55	504,747	41,2124
14155776	2240,04	191,105	27,0263	1668,6	102,083	14,4368	2205,67	149,775	21,1814
14286848	2059	155,293	21,9617	1781,82	422,517	34,4984	2219,28	522,525	42,664
14417920	2056,82	140,193	19,8263	1916,92	602,79	38,1238	2316,79	733,676	42,3588
14548992	2200,27	252,112	35,6541	1963,96	648,107	37,4185	2172,71	144,849	20,4848
14680064	2045,69	137,426	19,435	1908,43	524,428	37,0826	2247,07	249,909	35,3425
14811136	2052,87	147,421	20,8484	1955,68	340,049	34,0049	2216,37	154,303	21,8218
14942208	2183,91	249,238	35,2476	1984,78	322,778	32,2778	2250,91	125,526	17,7521
15073280	2053,72	104,882	14,8326	2003,38	154,094	21,7922	2258,91	342,178	34,2178
15204352	2055,72	102,035	14,4299	2147,49	487,527	39,8064	2340,44	528,424	43,1457
15335424	2125,4	242,84	34,3428	2267,16	498,13	40,6722	2281,46	98,7734	13,9687
15466496	2061,76	104,116	14,7242	2135,58	450,528	36,7855	2257,99	152,859	21,6175
15597568	2056,21	143,756	20,3302	2202,36	524,416	42,8184	2260,86	124,821	17,6523
15728640	2142	236,462	33,4407	2097,77	283,073	40,0326	2320,34	76,2495	10,7833
15859712	2059,04	120,266	17,0082	2059,94	257,504	36,4165	2259,97	112,619	15,9267
15990784	2059,62	81,4729	11,522	2128,91	425,071	42,5071	2274,07	127,734	18,0643
16121856	2152,64	238,509	33,7303	2120,23	294,722	41,6799	2332,89	71,142	10,061
16252928	2059,67	86,072	12,1724	2031,67	66,4652	9,3996	2265,82	114,221	16,1533
16384000	2080,86	67,6122	9,56181	2058,2	76,9167	10,8777	2329,55	90,0999	12,7421
16515072	2128,2	228,031	32,2485	2176,3	198,239	28,0353	2362,3	57,0168	8,06339
16646144	2062,42	74,1667	10,4888	2094,49	261,826	37,0278	2358,58	81,1285	11,4733
16777216	2213,68	102,779	14,5351	2326,98	531,25	43,3763	2286,65	174,906	24,7355

