6946816	3,49414	114,209	117,003	23,4087	115,688	22,116	7,2085	113,787
7077888	-105,425	81,3314	-2,521	25,9551	-6,99414	28,7063	-113,272	116,216
7208960	-11,9932	120,399	-13,4268	120,601	138,939	1,68734	103,029	32,2089
7340032	121,968	37,9887	7,54736	123,316	4,70264	123,597	130,008	31,8841
7471104	4,48877	127,87	4,82373	126,986	25,6646	87,4785	29,1338	87,0715
7602176	0,0454102	130,683	3,22998	129,591	-1,68555	130,823	132,54	41,3116
7733248	-115,539	133,863	3,75098	51,4794	-121,902	134,809	-115,44	133,883
7864320	-852,336	125,752	-125,884	137,498	-122,634	137,728	-121,534	136,973
7995392	-127,465	142,222	-98,2778	96,9681	-128,13	142,174	10,8086	53,2735
8126464	5,81689	147,92	135,939	68,0178	-800,972	144,824	-725,661	140,144
8257536	2,51978	20,334	7356,07	68,7714	7351,45	72,5495	7219,13	152,347
8388608	43,9697	170,73	411,461	60,1271	-1242,44	136,303	411,506	56,673
8519680	32,7705	41,7375	-7,41943	39,1782	-34,0146	38,5642	-42,1353	37,7567
8650752	3,16748	7,29772	153,634	39,0987	-7,81958	11,4734	84,9791	39,0713
8781824	49,3436	37,4	-8,08862	9,28489	-8,37891	7,89625	-3,22339	10,9472
8912896	-73,2257	8,52322	-97,9847	10,0229	-100,911	11,616	-111,632	14,7895
9043968	-9,45435	36,6384	-61,0094	8,1905	-61,4747	9,38441	-62,2396	11,1055
9175040	-112,898	8,1232	-91,2532	8,92249	-105,917	8,51805	-67,1639	25,3233
9306112	3,63281	7,35735	-12,7225	13,0108	0,417603	9,25561	133,175	41,8762
9437184	-38,2656	39,6579	-124,019	8,42519	-12,5156	40,9028	-130,321	12,4323
9568256	95,9508	39,8669	3,15796	8,59792	1,16687	9,32965	73,4318	36,1308
9699328	-43,9282	40,0945	-127,599	9,55692	-129,96	8,66559	-35,8687	37,9456
9830400	-157,416	11,8005	-166,006	8,17025	-52,679	42,5318	-171,727	15,0857
9961472	137,396	40,7853	-8,98376	8,7277	-6,80273	9,86472	4,40894	14,2405
10092544	-95,7927	11,285	23,1865	43,3275	-102,053	8,16045	-11,3535	41,8125
10223616	-63,8127	39,4478	-134,407	11,398	-132,843	11,4468	-30,7124	41,8312
10354688	-54,0857	44,2667	-73,1519	39,75	-112,36	42,9716	-86,2329	42,809
10485760	-54,5295	11,7441	102,753	41,6816	-75,3801	10,6005	22,2776	38,6794
10616832	-25,4226	11,935	191,511	44,5275	-18,8416	12,0165	99,0146	41,5198
10747904	-6,21948	13,1503	-25,7595	13,4427	197,348	43,185	85,8413	44,1211
10878976	158,018	45,4325	-5,67407	19,1652	-47,5139	9,97915	1,89282	17,4645
11010048	-112,221	11,9539	-91,593	14,4095	-127,943	9,83139	-34,031	37,7273
11141120	-166,495	15,1529	-72,165	38,0499	-98,9307	39,791	-125,292	15,4595
11272192	-112,807	38,9346	-159,135	11,2019	-59,5352	39,7737	-106,394	18,077
11403264	141,794	45,2941	43,8984	40,6421	99,4836	40,3438	1,29443	17,597
11534336	-113,873	40,672	-148,597	14,1844	-5,18677	46,3961	-23,4673	47,1185
11665408	-140,045	40,2529	-175,47	16,0547	37,5227	46,9545	-144,756	17,8479
11796480	181,902	46,6742	45,926	14,7074	272,134	46,8446	42,3884	20,4021
11927552	119,752	45,4776	203,583	47,8076	60,53	17,2378	48,5303	14,5442
12058624	217,227	48,7256	224,454	49,8621	56,4941	40,7194	150,307	47,5682
12189696	41,2043	44,4872	-5,34326	45,9026	135,26	49,8015	118,66	47,9231
12320768	195,823	50,158	38,5215	15,5672	191,659	49,6511	91,6724	42,1451
12451840	-157,557	15,7044	-184,799	14,8928	-160,371	14,2923	-164,92	43,2802
12582912	-82,0881	7,86649	-35,9849	43,8946	-86,55	8,78899	-98,281	33,1108
12713984	-89,4812	9,0098	107,355	57,7723	36,8296	54,5619	16,8757	51,1594
12845056	-12,4119	9,30452	-15,5852	11,5143	42,1177	43,2553	-18,5183	11,7259
12976128	50,5293	40,7994	32,6775	45,7791	-9,69531	9,86539	65,6831	52,1079
13107200	31,0171	6,42061	23,8105	6,66886	114,59	52,639	0,623047	14,8247
13238272	8,41699	8,19962	4,26025	6,76909	102,649	53,6701	-0,735352	14,7589
13369344	-88,334	9,29335	49,6785	56,4796	65,0261	51,8853	-98,1091	12,101
13500416	-56,658	48,2043	30,2678	52,6894	-54,0776	48,4025	-94,4004	7,02734
13631488	74,3484	53,0453	-89,8694	10,1248	61,3826	54,1959	-118,604	12,3591
13762560	56,509	53,9209	-10,1772	48,7307	-50,2683	8,84569	-62,7466	12,4219
13893632	-0,0754395	54,0829	-126,832	10,0132	-58,8413	48,9681	-61,2371	49,004
14024704	-124,71	47,2405	-173,806	7,10399	-116,623	50,3522	-187,563	11,7694
14155776	10,7261	10,5755	179,652	55,381	128,817	49,2276	114,985	49,791
14286848	79,2097	49,1765	6,20215	51,0176	117,729	58,18	107,798	56,594
14417920	141,051	56,7194	119,913	59,1795	164,228	57,2061	156,428	57,4212
14548992	82,4316	53,6516	-54,7119	11,1651	-44,1729	12,0908	-17,9651	52,1321
14680064	60,6599	59,7724	66,011	51,6783	-79,7781	14,1636	45,019	57,809
14811136	-37,322	60,3078	-85,8552	49,2972	-134,486	6,50759	-152,44	53,6492
14942208	-7,97095	9,41266	10,062	8,92556	75,0239	49,4959	-42,6646	21,9582
15073280	68,6875	53,1082	15,929	9,92893	81,3362	61,7977	-79,9226	17,7759
15204352	-18,0728	53,4253	-71,9771	6,96772	53,3677	59,5769	-90,0674	55,0793
15335424	-53,8584	5,57949	-61,0647	8,9549	44,3984	60,0098	145,512	64,2982
15466496	143,166	64,678	-43,1228	6,76349	-11,481	54,9602	217,655	65,5103
15597568	120,665	55,0396	-1,7251	7,28695	-5,58911	9,73311	-13,0212	48,5122
15728640	33,1675	5,41726	16,9148	9,04938	58,8972	55,6604	-47,0134	14,2487
15859712	62,7324	55,9285	10,4207	10,0332	-67,0994	14,7927	-94,0884	13,5236
15990784	1,7749	8,14177	-11,7126	9,15982	-11,2786	53,9752	-127,364	12,6288
16121856	-18,4561	10,2618	-9,53442	9,8846	-75,5254	14,3137	-83,4604	15,1694
16252928	-1,90796	10,0974	-11,8281	10,3577	-60,7498	13,3056	190,818	65,2931
16384000	-18,7083	8,93477	-9,13794	10,9365	-64,592	15,4117	29,6477	59,4143
16515072	-18,6316	10,1789	-22,0264	11,2806	-85,8247	13,065	5,06787	55,8194
16646144	-40,1506	11,0103	-45,2029	11,2272	-108,361	14,3059	-101,59	15,7501
16777216	23,0271	6,78553	29,0488	12,3184	20,574	10,9459	95,7319	54,6072

