NumberOfElements	private_access	private_StdDev	global_read	read_StdDev	global_write	write_StdDev	read_write_access	read_write_StdDev	const_ivl_access	const_ivl_StdDev	ivl_access	ivl_StdDev	cont_const_access	cont_const_StdDev	two_cont_access	two_cont_StdDev	cont2_cont1_access	cont1_cont2_StdDev
10485760	0	0.168076	0.0107422	0.175392	-0.166992	0.0338636	24.2305	4.19363	29.7383	5.10183	13945.6	301.452	25.0518	2.8187	14267.3	307.966	37.5674	5.49424	37.3799	5.06762
10616832	0	0.233649	-0.268555	0.0429772	-0.0878906	0.171442	20.3047	2.43065	36.7959	4.85469	13956.7	299.233	23.874	3.6893	14107.4	287.866	28.9863	3.05155	38.9941	6.29296
10747904	0	0.128657	-0.363281	0.0306901	-0.0664062	0.231747	20.3555	1.96728	29.3936	3.1718	14179.6	269.278	29.5771	3.86657	15018.2	277.935	41.9404	6.11124	31.6162	4.55526
10878976	0	0.170954	0.133789	0.211852	0.0234375	0.176521	21.2607	3.22823	27.6357	3.0052	14306.1	282.469	23.7744	3.04048	14349.7	276.885	36.5234	7.41685	30.4512	3.45531
11010048	0	0.172318	0.116211	0.212136	-0.00195312	0.168155	22.3525	2.5661	28.3428	4.51081	14087.1	296.816	33.8652	4.68058	13412.5	354.109	35.4014	4.66377	35.2715	5.96539
11141120	0	0.0275764	0.183594	0.170635	-0.0751953	0.0156336	19.2178	1.93676	32.4199	3.75783	13203.7	367.233	30.1113	4.12725	14928.6	269.482	35.1582	4.95856	39.0645	5.86498
11272192	0	0.167131	-0.229492	0.0180913	0.348633	0.284117	24.2227	2.47392	30.623	2.93528	14664.2	290.75	33.6768	4.76108	14676.6	335.365	36.9141	3.5947	27.5898	2.74419
11403264	0	0.172703	-0.0361328	0.169552	0.357422	0.286059	18.3662	1.47657	33.8691	4.79342	12638.1	406.637	31.5928	4.074	13993.7	369.342	33.5527	3.11858	31.5576	4.16202
11534336	0	0.192649	0.0253906	0.231675	-0.224609	0.0705722	25.208	2.92236	31.9014	3.92382	13412.7	405.71	25.4805	2.5988	12201.4	410.215	27.3027	2.18782	35.46	5.30428
11665408	0	0.220176	-0.176758	0.168132	-0.180664	0.168204	28.1631	3.42692	29.0918	5.98118	12681.4	438.111	29.4473	4.48086	13077.2	429.743	35.9883	5.89189	35.6699	4.69081
11796480	0	0.335847	-0.541992	0.232876	-0.916016	0.0340302	23.9189	2.86979	31.0303	3.98681	14162.6	462.389	34.0898	4.88324	16207.6	333.542	38.8223	5.86515	34.7959	4.33816
11927552	0	0.176723	-0.479492	0.170272	-0.357422	0.219204	27.6191	4.14591	35.9189	6.47705	15699.8	416.456	29.6152	4.45758	16369	400.785	102.043	15.2949	29.9004	3.11096
12058624	0	0.124477	-0.282227	0.231694	-0.43457	0.147543	21.2295	2.53927	33.752	4.43245	15014.3	454.864	28.5254	3.45202	15689.9	434.334	141.597	30.5098	43.0615	5.57747
12189696	0	0.286085	-0.680664	0.164642	-0.833008	0.0305805	26.1074	3.77381	24.3369	3.72315	13381.8	459.376	30.2041	4.44448	13897.1	462.244	38.4619	4.74246	36.0898	5.99273
12320768	0	0.156995	-0.476562	0.0222807	-0.483398	0.029426	22.9062	2.1755	39.6377	7.64017	13261.4	526.914	38.7549	5.71081	12791.3	441.153	43.9277	6.12458	36.5986	4.01692
12451840	0	0.179022	-0.913086	0.16738	-0.631836	0.263538	22.1611	2.95542	37.0742	4.69524	11809	503.007	31.4492	4.61302	11742.6	450.292	35.6973	4.29979	43.0996	4.63998
12582912	0	0.0855827	-0.112305	0.217578	-0.223633	0.185559	25.8447	4.29823	31.7676	4.67171	10281	360.056	30.7871	4.421	10778.7	480.092	29.7822	3.42668	36.3809	4.20509
12713984	0	0.301417	-1.24414	0.131889	-1.42188	0.0171266	21.0508	2.79188	30.3096	3.82126	9934.82	507.225	33.3887	5.33023	9113.75	491.673	34.8193	5.70336	40.4189	5.7345
12845056	0	0.183301	-0.786133	0.0213777	-0.449219	0.234934	24.3428	3.39783	38.7021	5.9906	14046	467.852	36.8877	4.63743	11029.1	474.246	45.166	7.70635	31.1211	4.36883
12976128	0	0.19808	-0.829102	0.172907	-0.467773	0.27302	27.8525	5.77061	32.0859	3.60095	16163.8	415.467	27.3848	2.82141	15158.2	389.554	37.1543	5.26701	37.4014	5.6715
13107200	0	0.212238	-0.244141	0.187044	-0.109375	0.230647	20.6426	2.58868	29.5371	5.71222	14491.6	469.372	37.3652	5.77962	13708.8	444.443	35.6816	3.78067	35.127	5.23044
13238272	0	0.150366	-0.101562	0.166045	-0.0410156	0.169609	21.0762	2.21164	46.0723	9.1845	13437.3	422.649	35.5	5.72203	15006.1	475.608	36.25	6.8131	35.8496	6.14241
13369344	0	0.169794	-0.169922	0.172115	-0.294922	0.0320141	22.3965	2.33027	30.3789	3.00693	12728.9	391.201	31.9297	5.43322	13549.4	507.929	32.8145	4.50275	39.1133	6.35616
13500416	0	0.170643	0.0234375	0.175532	0.501953	0.272817	17.6758	1.31636	20.7383	1.54772	14194.8	536.988	20.4648	2.39785	15198.4	462.533	30.9883	2.35435	22.7285	2.21827
13631488	0	0.224519	-0.232422	0.167582	-0.332031	0.0282986	26.3398	4.34819	36.998	4.07432	11620.4	400.777	37.9902	5.17626	12710.2	419.395	33.2617	6.17315	45.3418	6.72222
13762560	0	0.0430464	0.298828	0.237565	0.119141	0.166552	25.541	2.83507	49.043	7.47595	13059.6	404.872	34.1289	4.87752	12317.4	328.524	43.498	7.36335	40.373	5.29644
13893632	0	0.171581	0.351562	0.284054	-0.160156	0.0273681	19.5723	1.86551	29.7109	3.17592	11990.3	457.061	28.1777	3.56	14393.7	529.9	59.0059	12.3103	35.3535	4.39043
14024704	0	0.144653	-0.154297	0.0373576	0.134766	0.189929	23.1211	2.13337	82.1758	17.9091	14749.6	518.548	34.6758	5.65356	13478.1	520.119	33.2637	4.39277	39.9609	5.82288
14155776	0	0.260139	-0.509766	0.0197471	-0.546875	0.0268461	22.9727	3.13989	121.811	16.0259	14687.7	551.315	27.8379	3.08013	12713.2	450.732	34.0449	4.4904	37.7246	3.92452
14286848	0	0.0477232	0.111328	0.170762	-0.0351562	0.0369116	24.6953	3.4688	96.6328	17.1948	12946.4	386.441	29.7129	3.18323	12106.7	470.963	35.5938	4.03441	35.082	4.505
14417920	0	0.174057	-0.0546875	0.173596	-0.203125	0.0257618	28.7168	3.65579	79.8281	18.5419	11596.9	476.095	37.5605	5.4835	11488.8	415.061	26.7148	2.8731	40.6738	5.75948
14548992	0	0.18253	-0.0292969	0.16866	0.273438	0.284436	19.1699	1.54339	167.207	53.9124	12252.3	447.7	29.8262	3.66114	17618.8	456.325	39.4238	5.11671	30.8672	4.12624
14680064	0	0.160301	0.107422	0.246047	-0.0546875	0.165994	24.2305	2.36759	138.732	31.3343	17663.3	419.015	37.0059	5.16162	11605.8	473.678	37.7617	4.43193	62.3496	17.3659
14811136	0	0.199655	0.0917969	0.244063	-0.117188	0.189631	21.4551	2.23599	145.643	22.6067	12936.4	497.609	37.3398	5.20887	13259.8	474.155	32.1055	4.47364	38.5254	6.46025
14942208	0	0.0487007	-0.0839844	0.0333515	0.285156	0.234983	22.5664	2.23369	190.074	41.2865	13462.6	514.883	40.8574	5.95213	12222.5	498.138	39.1504	4.37967	59.6211	14.7294
15073280	0	0.176861	-0.222656	0.0297157	-0.164062	0.0482945	21.4492	2.15264	34.8965	4.53977	12860.7	450.367	37.6641	5.09612	12422.1	486.392	35.9355	4.50183	49.3047	10.4128
15204352	0	0.234331	-0.365234	0.0395941	-0.302734	0.042638	31.0996	4.08759	36.1973	5.22325	11602	463.207	31.7773	5.11729	10817.2	458.192	42.1699	6.51132	56.2266	14.2817
15335424	0	0.0472779	0.148438	0.181908	0.259766	0.232886	23.8574	2.96364	49.752	6.92302	11403.7	490.559	41.4688	5.98559	10713.1	463.454	54.4395	10.0772	42.8242	5.25316
